0,^ [PRUEBAS EXAMENES] ^ TEOR+ ^,*,NIVEL 0,<srai>CUANTAS PRUEBAS TEORICAS TENDRE A LO LARGO DEL CURSO</srai>,robotia.aiml
0,^ VALE LA PRIMERA PRUEBA TEORICA,*,NIVEL 0,Lo mismo que las segunda#Comma un 25% ( hacen media).,robotia.aiml
0,^ VAL+ ^ PRIME+ [EXAMEN PRUEBA] TEORI+ ^,*,NIVEL 0,<srai>^ VALE LA PRIMERA PRUEBA TEORICA</srai>,robotia.aiml
0,EN QUE CONSISTE EL EXAMEN DE EJERCICIOS,*,NIVEL 0,Un examen de problemas de la asignatura.,robotia.aiml
0,^ [EXAMEN PRUEBA] ^ EJERCICI+ ^,*,NIVEL 0,<srai>EN QUE CONSISTE EL EXAMEN DE EJERCICIOS</srai>,robotia.aiml
0,^ NO ESTOY SEGURO DE PODER SUPERAR EL NIVEL 3 DE LA PRÁCTICA 1,*,NIVEL 0,Asegúrate que tienes bien el nivel 0#Comma1 y 2#Comma así aseguras la puntuación mínima.,robotia.aiml
0,^ [SUPER+ PAS+] ^ (TERCER) NIVEL (3) ^ (PRIMERA) PRACTICA (1)^,*,NIVEL 0,<srai>^ NO ESTOY SEGURO DE PODER SUPERAR EL#NewlineNIVEL 3 DE LA PRÁCTICA 1</srai>,robotia.aiml
0,YO PROGRAMO MUY BIEN EN C++, PODRIA HACER LA PRACTICA 1 EN ESE LENGUAJE,*,NIVEL 0,No#Comma los lenguajes de programacióno se especifican en cada guión de prácticas.,robotia.aiml
0,^ C++ ^(PRIMERA) PRACTICA (1)^,*,NIVEL 0,<srai>YO PROGRAMO MUY BIEN EN C++#Comma PODRIA HACER LA PRACTICA 1#NewlineEN ESE LENGUAJE</srai>,robotia.aiml
0,ME ENCANTAN LOS AGENTES CONVERSACIONALES Y SOY UN EXPERTO EN SU CONSTRUCCIÓN PODRIA USAR UN AGENTE CONVERSACIONAL PARA QUE VAYAN EN MI LUGAR A HACER LA DEFENSA DE PRACTICAS,*,NIVEL 0,No#Comma la defensa de prácticas es presencial. Si no te presentas a la defensa#Comma la práctica está suspensa.,robotia.aiml
0,^ AGENT+ CONVESACIONA+ ^ DEFENSA PRACTICAS ^,*,NIVEL 0,<srai>ME ENCANTAN LOS AGENTES CONVERSACIONALES Y SOY UN#NewlineEXPERTO EN SU CONSTRUCCIÓN PODRIA USAR UN AGENTE#NewlineCONVERSACIONAL PARA QUE VAYAN EN MI LUGAR A HACER LA#NewlineDEFENSA DE PRACTICAS</srai>,robotia.aiml
0,PIENSA (EN) UNA FRUT+,*,*,<think>	#Newline	<set var="list_fruit"><readset>frutas</readset></set>#Newline	<set var="lista"> <get var="list_fruit"/> </set>#Newline	<set var="cantidad"><srai>COUNT <get var="lista"/></srai></set>#Newline	<set var="pos"><srai>RANDOM <get var="cantidad"/></srai></set>#Newline	<set name="elegida">#Newline<srai>#Newline	SELECTITEM <get var="pos"/> IN <get var="lista"/>#Newline</srai>#Newline</set>#Newline</think>#Newline	Bienvenido al <set name="topic">nivel 1</set>!!#Comma#Newline	Ya la he pensado#Comma puedes preguntarme.,robotia.aiml
0,ES (DE COLOR) <SET>COLORES</SET>,*,NIVEL 1,<think>#Newline	<set var="lista_colores"><map name="frutas"><get name="elegida"/></map></set>#Newline	<set var="in"><srai> FINDITEM <star/> IN <get var="lista_colores"/></srai></set>#Newline	</think>#Newline	<condition var="in">#Newline	<li value="0">#Newline		No.#Newline	</li>#Newline	<li>#Newline		Si.#Newline	</li>#Newline	</condition>,robotia.aiml
0,ES (DE TAMAÑO) <SET>TAMANIO</SET>,*,NIVEL 1,<think>#Newline	<set var="tamanio"><map name="frutas"><get name="elegida"/></map></set>#Newline	<set var="in"><srai> FINDITEM <star/> IN <get var="tamanio"/></srai></set>#Newline	</think>#Newline	<condition var="in">#Newline	<li value="0">#Newline		No.#Newline	</li>#Newline	<li>#Newline		Si.#Newline	</li>#Newline	</condition>,robotia.aiml
0,ES (DE SABOR) <SET>SABORES</SET>,*,NIVEL 1,<think>#Newline	<set var="sabor"><map name="frutas"><get name="elegida"/></map></set>#Newline	<set var="in"><srai> FINDITEM <star/> IN <get var="sabor"/></srai></set>#Newline	</think>#Newline	<condition var="in">#Newline	<li value="0">#Newline		No.#Newline	</li>#Newline	<li>#Newline		Si.#Newline	</li>#Newline	</condition>,robotia.aiml
0,TIENE VITAMINA <SET>VITAMINAS</SET>,*,NIVEL 1,<think>#Newline	<set var="vitamina"><map name="frutas"><get name="elegida"/></map></set>#Newline	<set var="in"><srai> FINDITEM <star/> IN <get var="vitamina"/></srai></set>#Newline	</think>#Newline	<condition var="in">#Newline	<li value="0">#Newline		No.#Newline	</li>#Newline	<li>#Newline		Si.#Newline	</li>#Newline	</condition>,robotia.aiml
0,(LA FRUTA EN LA QUE ESTABAS PENSANDO) ES [EL LA] <SET>FRUTAS</SET>,*,NIVEL 1,<think>#Newline	<set var="acierto"><srai> FINDITEM <star/> IN <get name="elegida"/></srai></set>#Newline	</think>#Newline	<condition var="acierto">#Newline	<li value="0">#Newline		No#Comma has perdido!! Todavia puedes seguir intentandolo.#Newline		Para reiniciar el juego dime "Piensa en otra fruta".#Newline	</li>#Newline	<li>#Newline		Si#Comma has ganado!!.#Newline		#Newline			<srai>PIENSA EN OTRA FRUT+</srai>#Newline	</li>#Newline	</condition>,robotia.aiml
0,[EL LA] * ES (DE COLOR) <SET>COLORES</SET>,*,NIVEL 1,<think>#Newline	<set var="color"><map name="frutas"><star/></map></set>#Newline	<set var="in"><srai> FINDITEM <star index="2"/> IN <get var="color"/></srai></set>#Newline	</think>#Newline	<condition var="in">#Newline	<li value="0">#Newline		No.#Newline	</li>#Newline	<li>#Newline		Si.#Newline	</li>#Newline	</condition>,robotia.aiml
0,[EL LA] * ES (DE TAMANIO) <SET>TAMANIO</SET>,*,NIVEL 1,<think>#Newline	<set var="tamanio"><map name="frutas"><star/></map></set>#Newline	<set var="in"><srai> FINDITEM <star index="2"/> IN <get var="tamanio"/></srai></set>#Newline	</think>#Newline	<condition var="in">#Newline	<li value="0">#Newline		No.#Newline	</li>#Newline	<li>#Newline		Si.#Newline	</li>#Newline	</condition>,robotia.aiml
0,[EL LA] * ES (DE SABOR) <SET>SABORES</SET>,*,NIVEL 1,<think>#Newline	<set var="sabor"><map name="frutas"><star/></map></set>#Newline	<set var="in"><srai> FINDITEM <star index="2"/> IN <get var="sabor"/></srai></set>#Newline	</think>#Newline	<condition var="in">#Newline	<li value="0">#Newline		No.#Newline	</li>#Newline	<li>#Newline		Si.#Newline	</li>#Newline	</condition>,robotia.aiml
0,[EL LA] * TIENE VITAMINA <SET>VITAMINAS</SET>,*,NIVEL 1,<think>#Newline	<set var="vitamina"><map name="frutas"><star/></map></set>#Newline	<set var="in"><srai> FINDITEM <star index="2"/> IN <get var="vitamina"/></srai></set>#Newline	</think>#Newline	<condition var="in">#Newline	<li value="0">#Newline		No.#Newline	</li>#Newline	<li>#Newline		Si.#Newline	</li>#Newline	</condition>,robotia.aiml
0,PIENSA EN OTRA FRUT+,*,NIVEL 1,Quieres reiniciar el juego,robotia.aiml
0,SI,QUIERES REINICIAR EL JUEGO,NIVEL 1,Reiniciando juego... Pensando otra fruta.#Newline	<srai>PIENSA EN UNA FRUT+</srai>,robotia.aiml
0,NO,QUIERES REINICIAR EL JUEGO,NIVEL 1,Vale#Comma podemos seguir charlando.,robotia.aiml
